date,cases,deaths,pos_log,death_log,pos_diff,death_diff,pos_diff_diff,pos_log_diff,box_cox,death_diff_diff
2020-09-22,6918290,200738,15.7496791872306,12.209755854181763,37391,941,-17559,0.0054193172528211875,7765.849247358939,511
2020-09-23,6959841,201828,15.75566718722207,12.215171128515433,41551,1090,4160,0.005987999991470261,7790.458031567125,149
2020-09-24,7005043,202713,15.762140876206924,12.219546464572039,45202,885,3651,0.006473688984854675,7817.150555534612,-205
2020-09-25,7059624,203566,15.76990235026081,12.223745555607346,54581,853,9379,0.007761474053886275,7849.273470779375,-32
2020-09-26,7102321,204335,15.775932189999372,12.227516082823826,42697,769,-11884,0.0060298397385611935,7874.320620856822,-84
2020-09-27,7139619,204602,15.781169971547461,12.228821907622953,37298,267,-5399,0.005237781548089515,7896.142509372421,-502
2020-09-28,7176979,204952,15.786389100394274,12.230531084362548,37360,350,62,0.005219128846812637,7917.946823226208,83
2020-09-29,7220676,205878,15.792459135294969,12.23503903932277,43697,926,6337,0.0060700349006950205,7943.3817541052285,576
2020-09-30,7262734,206852,15.79826689993305,12.23975884068497,42058,974,-1639,0.005807764638081636,7967.794172482525,48
2020-10-01,7309152,207699,15.80463781952485,12.24384519521612,46418,847,4360,0.006370919591798696,7994.660042283731,-127
2020-10-02,7362732,208564,15.811941617481171,12.24800122755657,53580,865,7162,0.007303797956321745,8025.571262577119,18
2020-10-03,7410511,209273,15.818409955758277,12.251394898679342,47779,709,-5801,0.006468338277105801,8053.046394912699,-156
2020-10-04,7445574,209606,15.823130319852268,12.252984856973509,35063,333,-12716,0.004720364093991236,8073.156107504421,-376
2020-10-05,7507986,210035,15.83147781200912,12.255029462478927,62412,429,27349,0.00834749215685271,8108.841096547407,96
2020-10-06,7550848,210756,15.837170432798821,12.258456345209735,42862,721,-19550,0.005692620789700342,8133.267081203173,292
2020-10-07,7603865,211752,15.844167228619074,12.26317105757005,53017,996,10155,0.006996795820253254,8163.389833046074,275
2020-10-08,7660248,212680,15.851554917171796,12.267543967618275,56383,928,3366,0.007387688552721983,8195.316531965474,-68
2020-10-09,7719210,213595,15.859222585158506,12.2718369775545,58962,915,2579,0.007667667986709148,8228.585220244657,-13
2020-10-10,7770858,214187,15.865891140957896,12.274604744210972,51648,592,-7314,0.006668555799389964,8257.628691809665,-323
2020-10-11,7815641,214606,15.871637540227153,12.276559067781365,44783,419,-6865,0.005746399269257907,8282.738103055675,-173
2020-10-12,7863657,214957,15.87776232337775,12.278193287107133,48016,351,3233,0.006124783150596613,8309.584941565821,-68
2020-10-13,7918051,215783,15.884655647647929,12.282028552058087,54394,826,6378,0.006893324270178525,8339.904608727502,475
2020-10-14,7977904,216792,15.89218627828409,12.286693647497788,59853,1009,5459,0.007530630636161106,8373.153839933224,183
2020-10-15,8043257,217585,15.900344658626986,12.29034485776435,65353,793,5500,0.00815838034289662,8409.324285682434,-216
2020-10-16,8113720,218476,15.909067013895774,12.294431447668014,70463,891,5110,0.008722355268787396,8448.16793553552,98
2020-10-17,8166481,219154,15.91554865189453,12.297529958018965,52761,678,-17702,0.006481637998756895,8477.149032945892,-213
2020-10-18,8214363,219541,15.921394765363656,12.299294282209525,47882,387,-4879,0.005846113469125669,8503.3737798464,-291
2020-10-19,8279803,220058,15.92932973380787,12.301646426952175,65440,517,17558,0.007934968444214263,8539.098609597828,130
2020-10-20,8340397,220987,15.93662137512046,12.305859155240306,60594,929,-4846,0.007291641312589192,8572.059335934711,412
2020-10-21,8404634,222195,15.944293778368094,12.311310653684263,64237,1208,3643,0.007672403247633852,8606.878582593215,279
2020-10-22,8479762,223023,15.953192941336491,12.315030184137246,75128,828,10891,0.008899162968397434,8647.442327939429,-380
2020-10-23,8565059,223953,15.96320157821634,12.31919148739301,85297,930,10169,0.01000863687984932,8693.291630971293,102
2020-10-24,8643640,224825,15.972334348356167,12.323077600782716,78581,872,-6716,0.009132770139826718,8735.340648706659,-58
2020-10-25,8703355,225164,15.97921914147174,12.32458430456495,59715,339,-18866,0.006884793115572663,8767.173924279541,-533
2020-10-26,8777986,225701,15.987757554332713,12.32696639345598,74631,537,14916,0.008538412860973565,8806.814214589067,198
2020-10-27,8852373,226684,15.996196116635408,12.331312256148689,74387,983,-244,0.008438562302695019,8846.166998935538,446
2020-10-28,8934258,227702,16.005403658919136,12.3357930355003,81885,1018,7498,0.009207542283727221,8889.306476794633,35
2020-10-29,9024915,228706,16.01549964385632,12.34019261490941,90657,1004,8772,0.010095984937184,8936.850304815152,-14
2020-10-30,9124783,229674,16.026504676328145,12.34441619115174,99868,968,9211,0.01100503247182516,8988.964647128343,-36
2020-10-31,9208993,230512,16.03569106457725,12.348058200801255,84210,838,-15658,0.009186388249105448,9032.699391527378,-130
2020-11-01,9283188,230940,16.043715580250684,12.349913215505847,74195,428,-10015,0.008024515673433541,9071.07671608326,-410
2020-11-02,9377201,231480,16.053791875599135,12.352248755687775,94013,540,19818,0.010076295348451225,9119.497652924967,112
2020-11-03,9469617,232610,16.06359902083859,12.357118510403954,92416,1130,-1597,0.00980714523945636,9166.873348709325,590
2020-11-04,9577697,234226,16.074947724387428,12.364041740209357,108080,1616,15664,0.01134870354883688,9222.00310639597,486
2020-11-05,9699030,235334,16.08753643847328,12.368761060664447,121333,1108,13253,0.012588714085850938,9283.544465607441,-508
2020-11-06,9831853,236582,16.101137978936418,12.374050149863978,132823,1248,11490,0.013601540463138662,9350.498706175298,140
2020-11-07,9957785,237589,16.113865215270323,12.378297569102624,125932,1007,-6891,0.012727236333905267,9413.586307437321,-241
2020-11-08,10061201,238053,16.124197099208015,12.38024861693771,103416,464,-22516,0.0103318839376918,9465.113221495256,-543
2020-11-09,10191642,238798,16.137078530588468,12.383373285256132,130441,745,27025,0.012881431380453279,9529.750298951882,281
2020-11-10,10331392,240262,16.15069758516361,12.389485273556044,139750,1464,9309,0.01361905457514112,9598.568667690915,719
2020-11-11,10474277,241693,16.16443299991067,12.395423604749633,142885,1431,3135,0.013735414747060304,9668.478279558649,-33
2020-11-12,10637917,242865,16.1799352520355,12.400261012388963,163640,1172,20755,0.015502252124829141,9747.992327794786,-259
2020-11-13,10819414,244255,16.19685267095108,12.405968040524574,181497,1390,17857,0.016917418915582516,9835.511276005847,218
2020-11-14,10978447,245465,16.21144454506226,12.410909649861741,159033,1210,-22464,0.014591874111179237,9911.630254455238,-180
2020-11-15,11113634,246088,16.223683200841926,12.413444474523912,135187,623,-23846,0.012238655779665208,9975.927573311488,-587
2020-11-16,11280194,246884,16.238559002467852,12.416673869669234,166560,796,31373,0.014875801625926499,10054.641220485737,173
2020-11-17,11441833,248491,16.252786758353636,12.423161906559136,161639,1607,-4921,0.014227755885784177,10130.506712612545,811
2020-11-18,11614116,250415,16.267731812809835,12.430874820567253,172283,1924,10644,0.014945054456198648,10210.813404710862,317
2020-11-19,11801631,252376,16.283748300223326,12.438675317964892,187515,1961,15232,0.016016487413491376,10297.584106714989,37
2020-11-20,12000512,254333,16.300459873508746,12.446399710981636,198881,1957,11366,0.016711573285419945,10388.906512947042,-4
2020-11-21,12172457,255758,16.31468633447987,12.451986963872056,171945,1425,-26936,0.014226460971123345,10467.286507996967,-532
2020-11-22,12313295,256601,16.326190130905943,12.455277628272214,140838,843,-31107,0.01150379642607291,10531.098245185492,-582
2020-11-23,12493028,257639,16.34068128666656,12.459314659268417,179733,1038,38895,0.014491155760616437,10612.034767082512,195
2020-11-24,12670931,259848,16.354821030260734,12.467852123658844,177903,2209,-1830,0.014139743594174803,10691.608016323557,1171
2020-11-25,12851603,262161,16.368979108606943,12.47671409782987,180672,2313,2769,0.014158078346209635,10771.882174926535,104
2020-11-26,12954496,263339,16.376953467323464,12.481197454530907,102893,1178,-77779,0.007974358716520413,10817.360579438093,-1135
2020-11-27,13160382,264751,16.392721510795784,12.486545040604772,205886,1412,102993,0.015768043472320414,10907.852865134724,234
2020-11-28,13311528,265943,16.404140984683753,12.491037279087086,151146,1192,-54740,0.011419473887968934,10973.861048646431,-220
2020-11-29,13447900,266761,16.414333517992972,12.494108405427175,136372,818,-14774,0.010192533309218987,11033.114368475675,-374
2020-11-30,13615739,268031,16.426736960986425,12.498857924445335,167839,1270,31467,0.01240344299345253,11105.652258407254,452
2020-12-01,13799999,270639,16.44017907766366,12.508541108502449,184260,2608,16421,0.013442116677236271,11184.803013816894,1338
2020-12-02,14001210,273525,16.454654312416228,12.519148304344991,201211,2886,16951,0.014475234752566735,11270.667863362607,278
2020-12-03,14218973,276381,16.470087757508995,12.529535627557747,217763,2856,16552,0.015433445092767784,11362.9427428627,-30
2020-12-04,14450360,279018,16.48622988570719,12.539031574851458,231387,2637,13624,0.016142128198193717,11460.26302832362,-219
2020-12-05,14656033,281208,16.500362617531067,12.546849888016101,205673,2190,-25714,0.014132731823877975,11546.152722959541,-447
2020-12-06,14828141,282319,16.512037352244505,12.550792916262969,172108,1111,-33565,0.011674734713437829,11617.589503901418,-1079
2020-12-07,15032433,283853,16.525720624876115,12.556211777505501,204292,1534,32184,0.013683272631610066,11701.87906120573,423
2020-12-08,15252314,286674,16.540241787211613,12.566100960629731,219881,2821,15589,0.014521162335498161,11791.99891346607,1287
2020-12-09,15472050,289830,16.554545728314253,12.577049823179665,219736,3156,-145,0.014303941102639328,11881.449078083775,335
2020-12-10,15697271,292771,16.56899743355375,12.587146012448294,225221,2941,5485,0.014451705239498125,11972.512287477035,-215
2020-12-11,15977838,295726,16.58671319503168,12.597188628928214,280567,2955,55346,0.017715761477930414,12085.095585896648,14
2020-12-12,16185267,297981,16.599611941962667,12.604785005065628,207429,2255,-73138,0.012898746930986249,12167.73220609086,-700
2020-12-13,16369491,299338,16.610929855400254,12.609328648695147,184224,1357,-23205,0.011317913437586924,12240.706342027626,-898
2020-12-14,16570615,301016,16.62314150398255,12.614918698464454,201124,1678,16900,0.012211648582294288,12319.933841012566,321
2020-12-15,16773586,304041,16.6353159451679,12.624917839715483,202971,3025,1847,0.01217444118535127,12399.430316896935,1347
2020-12-16,17018628,307652,16.64981906681443,12.636724553041379,245042,3611,42071,0.014503121646530559,12494.802271462615,586
2020-12-17,17257055,310950,16.663731603337112,12.647387406532035,238427,3298,-6615,0.013912536522681762,12586.979751888848,-313
2020-12-18,17508278,313820,16.678184355622424,12.65657485211306,251223,2870,12796,0.014452752285311732,12683.456527684433,-428
2020-12-19,17702197,316381,16.68919931413506,12.664702462503628,193919,2561,-57304,0.011014958512635786,12757.481100412708,-309
2020-12-20,17882143,317810,16.699313175113787,12.669208998920723,179946,1429,-13973,0.010113860978727018,12825.83031052413,-1132
2020-12-21,18083756,319773,16.710524634715473,12.675366648050412,201613,1963,21667,0.011211459601685902,12902.025035741743,534
2020-12-22,18285416,323012,16.721614360195527,12.685444753217473,201660,3239,47,0.011089725480054824,12977.837668935917,1276
2020-12-23,18513204,326424,16.73399476519435,12.695952428780698,227788,3412,26128,0.012380404998822314,13063.000074919602,173
2020-12-24,18706752,329248,16.74439508617362,12.704566545175537,193548,2824,-34240,0.010400320979268685,13134.973577780613,-588
2020-12-25,18807725,330377,16.749778247657463,12.707989705615093,100973,1129,-92575,0.0053831614838451,13172.382340392141,-1695
2020-12-26,19024581,332023,16.76124243781641,12.71295952260751,216856,1646,115883,0.011464190158946508,13252.404874882008,517
2020-12-27,19176674,333253,16.769205202580473,12.716657240250997,152093,1230,-64763,0.007962764764062769,13308.272579048862,-416
2020-12-28,19365727,335152,16.779015412183448,12.722339439245548,189053,1899,36960,0.009810209602974851,13377.42605795259,669
2020-12-29,19566819,338780,16.789345781449143,12.733106208140374,201092,3628,12039,0.010330369265695083,13450.634617610805,1729
2020-12-30,19795855,342588,16.800983130315025,12.74428383798902,229036,3808,27944,0.011637348865882302,13533.58530965818,180
2020-12-31,20026877,346050,16.812585779360006,12.75433855227001,231022,3462,1986,0.011602649044981206,13616.797862622,-346
2021-01-01,20174150,347970,16.819912639882055,12.759871548144032,147273,1920,-83749,0.007326860522049117,13669.608390396308,-1542
2021-01-02,20465532,350343,16.834252663173007,12.766667953579097,291382,2373,144109,0.014340023290952075,13773.561742629649,453
2021-01-03,20667499,351694,16.844072927723822,12.770516758322238,201967,1351,-89415,0.009820264550814528,13845.206196156792,-1022
2021-01-04,20919448,353743,16.856189810579604,12.776325939757934,251949,2049,49982,0.012116882855782052,13934.119519277965,698
2021-01-05,21154475,357432,16.86736202500019,12.786700413233813,235027,3689,-16922,0.011172214420586357,14016.606698174925,1640
2021-01-06,21410474,361396,16.879390799508094,12.797729589010391,255999,3964,20972,0.012028774507903961,14105.963976562143,275
2021-01-07,21690778,365507,16.89239775122386,12.809040709835362,280304,4111,24305,0.01300695171576649,14203.228824861311,147
2021-01-08,21991447,369402,16.90616416300361,12.819640760917785,300669,3895,20365,0.013766411779748466,14306.903401923195,-216
2021-01-09,22243548,372663,16.91756254699682,12.828429804982457,252101,3261,-48568,0.01139838399321036,14393.316786756663,-634
2021-01-10,22451857,374440,16.926883885880883,12.833186855485682,208309,1777,-43792,0.009321338884063834,14464.37142961966,-1484
2021-01-11,22679873,376488,16.93698843716088,12.838641453204186,228016,2048,19707,0.010104551279997764,14541.792560663544,271
2021-01-12,22909703,380894,16.94707109057437,12.850276400176705,229830,4406,1814,0.010082653413487463,14619.458908088931,2358
2021-01-13,23139117,384824,16.957035119969753,12.860541365891127,229414,3930,-416,0.009964029395383989,14696.618953976324,-476
2021-01-14,23377849,388804,16.967299508064915,12.870830639581342,238732,3980,9318,0.010264388095162502,14776.530745050466,50
2021-01-15,23618820,392553,16.977554409822567,12.880426838935755,240971,3749,2239,0.010254901757651425,14856.802537453565,-231
2021-01-16,23820341,395894,16.98605043749005,12.88890177763712,201521,3341,-39450,0.008496027667483474,14923.636625388113,-408
2021-01-17,23989827,397624,16.993140423451816,12.893262114115872,169486,1730,-32035,0.007089985961766132,14979.640124130266,-1611
2021-01-18,24132320,399065,16.999062578855998,12.896879589872222,142493,1441,-26993,0.00592215540418195,15026.580013303372,-289
2021-01-19,24318005,401836,17.006727580447492,12.903799324163751,185685,2771,43192,0.007665001591494303,15087.55239204093,1330
2021-01-20,24504921,406216,17.014384512488718,12.914640316815996,186916,4380,1231,0.007656932041225417,15148.707562001287,1609
2021-01-21,24695191,410351,17.022119086286136,12.924768169998961,190270,4135,3354,0.00773457379741771,15210.734487513304,-245
2021-01-22,24887106,414082,17.029860395988692,12.933819300827498,191915,3731,1645,0.007741309702556265,15273.069703049485,-404
2021-01-23,25054931,417404,17.036581212430843,12.941809856713004,167825,3322,-24090,0.006720816442150834,15327.394718079537,-409
2021-01-24,25184350,419219,17.04173332781553,12.946148735389329,129419,1815,-38406,0.005152115384685629,15369.170557735764,-1507
2021-01-25,25340358,421126,17.04790886061856,12.950687355297902,156008,1907,26589,0.006175532803030848,15419.394804443116,92
2021-01-26,25492063,425223,17.053877706776834,12.960369016178909,151705,4097,-4303,0.005968846158275198,15468.094067319807,2190
2021-01-27,25647812,429326,17.059968823798368,12.969971816087106,155749,4103,4044,0.006091117021533421,15517.94947662402,6
2021-01-28,25813099,433194,17.066392634227412,12.978940943597543,165287,3868,9538,0.006423810429044607,15570.702043877429,-235
2021-01-29,25978829,436794,17.072792495057723,12.987216967054753,165730,3600,443,0.006399860830310189,15623.436241971958,-268
2021-01-30,26112633,439435,17.077929778180085,12.993245089834167,133804,2641,-31926,0.0051372831223623905,15665.896106786062,-959
2021-01-31,26226087,441299,17.082265160386697,12.997477929222894,113454,1864,-20350,0.004335382206612337,15701.817983413426,-777
2021-02-01,26366205,443249,17.08759363443481,13.001886967870739,140118,1950,26664,0.005328474048113208,15746.081204849044,86
2021-02-02,26484115,446860,17.092055677261822,13.010000625433477,117910,3611,-22208,0.004462042827011459,15783.24301601892,1661
2021-02-03,26604355,450703,17.096585482155486,13.01856386496899,120240,3843,2330,0.004529804893664391,15821.058881451407,232
2021-02-04,26730274,455820,17.10130733871726,13.029853273725323,125919,5117,5679,0.004721856561772597,15860.574479077655,1274
2021-02-05,26859879,459390,17.106144244209307,13.037654801477363,129605,3570,3686,0.0048369054920485155,15901.155204451878,-1547
2021-02-06,26964834,462052,17.1100441306062,13.043432717842691,104955,2662,-24650,0.0038998863968942032,15933.950101287512,-908
2021-02-07,27052116,463353,17.11327578570563,13.046244461581123,87282,1301,-17673,0.003231655099426689,15961.176945948304,-1361
2021-02-08,27145182,464936,17.11671013003305,13.049655040688407,93066,1583,5784,0.003434344327420291,15990.162444346295,282
2021-02-09,27241673,468106,17.12025845439341,13.056450044979995,96491,3170,3425,0.0035483243603628978,16020.165203659339,1587
2021-02-10,27336672,471360,17.123739655442623,13.063377412256402,94999,3254,-1492,0.0034812010492117906,16049.655104176627,84
2021-02-11,27442344,475238,17.12759777991417,13.071571010163401,105672,3878,10673,0.00385812447154521,16082.401409357653,624
2021-02-12,27541997,480701,17.13122256134465,13.083000734179452,99653,5463,-6019,0.003624781430481505,16113.228050683425,1585
2021-02-13,27626687,484073,17.134292783810928,13.089991000771885,84690,3372,-14963,0.003070222466277528,16139.384702982936,-2091
2021-02-14,27690482,485154,17.136599302001784,13.092221645292177,63795,1081,-20895,0.002306518190856366,16159.062927635987,-2291
2021-02-15,27745804,486148,17.13859517951655,13.094268383272743,55322,994,-8473,0.0019958775147657093,16176.110259413359,-87
2021-02-16,27810426,487855,17.140921544323678,13.097773509535537,64622,1707,9300,0.002326364807128556,16196.003069458824,713
2021-02-17,27880636,490326,17.143442955648055,13.102825754991253,70210,2471,5588,0.0025214113243769987,16217.59135145405,764
2021-02-18,27952516,492951,17.146017771403102,13.108165056604436,71880,2625,1670,0.0025748157550467,16239.666574648498,154
2021-02-19,28030615,495572,17.148807863678012,13.113467929965958,78099,2621,6219,0.0027900922749104495,16263.62139385728,-4
2021-02-20,28100359,497403,17.151292910023077,13.117155841696341,69744,1831,-8355,0.0024850463450647453,16284.986935045767,-790
2021-02-21,28155556,498650,17.153255264300412,13.119659725830013,55197,1247,-14547,0.0019623542773352654,16301.878385640603,-584
2021-02-22,28215087,500104,17.155367392846866,13.122571355775328,59531,1454,4334,0.0021121285464538175,16320.078630979,207
2021-02-23,28287032,502432,17.157914024376993,13.127215586375248,71945,2328,12414,0.002546631530126575,16342.05001421067,874
2021-02-24,28361221,505642,17.160533312298035,13.133584187984948,74189,3210,2244,0.0026192879210427122,16364.679103925155,882
2021-02-25,28439075,508107,17.163274637757155,13.138447334302512,77854,2465,3665,0.002741325459119537,16388.39608100236,-745
2021-02-26,28517373,510283,17.16602403846847,13.14272075276013,78298,2176,444,0.002749400711316241,16412.21744288995,-289
2021-02-27,28580074,511850,17.168220319685876,13.145786892347918,62701,1567,-15597,0.002196281217404561,16431.271338095554,-609
2021-02-28,28630999,512979,17.170000569933926,13.147990187642504,50925,1129,-11776,0.0017802502480499527,16446.732174965313,-438
2021-03-01,28687745,514404,17.171980586053582,13.15076422792508,56746,1425,5821,0.0019800161196563693,16463.94499358935,296
2021-03-02,28745562,515710,17.173993948074706,13.153299870969912,57817,1306,1071,0.00201336202112401,16481.466167411934,-119
2021-03-03,28812302,518079,17.176313006680175,13.157883019265714,66740,2369,8923,0.002319058605468882,16501.670755704366,1063
2021-03-04,28879699,520028,17.178649449496913,13.161637935261805,67397,1949,657,0.002336442816737616,16522.051847523653,-420
2021-03-05,28945483,522511,17.18092472217585,13.166401315231079,65784,2483,-1613,0.0022752726789363464,16541.92353391578,534
2021-03-06,29002069,523970,17.182877730233415,13.169189709755829,56586,1459,-9198,0.0019530080575655973,16558.999697407093,-1024
2021-03-07,29042198,524646,17.184260433761857,13.170479028426621,40129,676,-16457,0.001382703528442164,16571.10004795626,-783
2021-03-08,29136703,525466,17.187509208884695,13.172040766920547,94505,820,54376,0.0032487751228380546,16599.56561420929,144
2021-03-09,29192684,527351,17.189428687900925,13.175621639976784,55981,1885,-38524,0.001919479016230241,16616.406942167647,1065
2021-03-10,29251009,528825,17.19142462677367,13.178412843255352,58325,1474,2344,0.0019959388727457394,16633.937240978008,-411
2021-03-11,29313542,530349,17.19356015151337,13.181290559384559,62533,1524,4208,0.00213552473969969,16652.713998162963,50
2021-03-12,29377887,532054,17.195752806450415,13.184500266932021,64345,1705,1812,0.002192654937044125,16672.01512824318,181
2021-03-13,29427467,533927,17.197439047868095,13.188014404477622,49580,1873,-14765,0.0016862414176799234,16686.873701716777,168
2021-03-14,29465473,534496,17.198729729069473,13.189079525789674,38006,569,-11574,0.0012906812013788738,16698.25568148416,-1304
2021-03-15,29522684,535245,17.20066947497266,13.190479864979059,57211,749,19205,0.0019397459031864628,16715.376093943672,180
2021-03-16,29577328,536490,17.202518679861875,13.192803201550191,54644,1245,-2567,0.001849204889214917,16731.713722631262,496
2021-03-17,29636284,537667,17.204509979412435,13.194994688401847,58956,1177,4312,0.0019912995505606546,16749.32460476435,-68
2021-03-18,29696901,539225,17.20655325489443,13.197888202490574,60617,1558,1661,0.0020432754819950105,16767.414423862636,381
2021-03-19,29757623,540739,17.208595892427375,13.200692001490973,60722,1514,105,0.0020426375329449797,16785.518121217887,-44
2021-03-20,29812043,541511,17.21042299735488,13.20211865915961,54420,772,-6302,0.0018271049275035978,16801.728133167355,-742
2021-03-21,29846260,541959,17.211570096820715,13.202945631804042,34217,448,-20203,0.0011470994658360212,16811.913157441108,-324
2021-03-22,29901118,542607,17.213406428966227,13.204140579971524,54858,648,20641,0.001836332145511932,16828.230688623793,200
2021-03-23,29957986,543500,17.215306491389775,13.205784985543401,56868,893,2010,0.0019000624235481212,16845.131193032652,245
2021-03-24,30037900,545090,17.21797047562567,13.208706197626345,79914,1590,23046,0.0026639842358946453,16868.855142087294,697
2021-03-25,30107220,546360,17.220275568065222,13.211033378116827,69320,1270,-10594,0.0023050924395526806,16889.409960546014,-320
2021-03-26,30181868,547620,17.222751904683438,13.213336894738978,74648,1260,5328,0.0024763366182156688,16911.51969033298,-10
2021-03-27,30242560,548400,17.224760761777137,13.214760226670297,60692,780,-13956,0.0020088570936991346,16929.476834109304,-480
2021-03-28,30287086,548890,17.22623197500813,13.215653336117335,44526,490,-16166,0.0014712132309924186,16942.640080470053,-290
2021-03-29,30357885,549575,17.22856684403343,13.216900531228317,70799,685,26273,0.0023348690253008897,16963.551643877658,195
2021-03-30,30420249,550522,17.23061903016626,13.218622198015737,62364,947,-8435,0.0020521861328290925,16981.952750301756,262
2021-03-31,30488335,551657,17.232854709405142,13.220681755313057,68086,1135,5722,0.002235679238882682,17002.021879286374,188
2021-04-01,30565647,552614,17.235387289223542,13.222415025931568,77312,957,9226,0.002532579818399938,17024.784859478645,-178
2021-04-02,30634224,553570,17.237628373316745,13.22414349106578,68577,956,-8735,0.002241084093203227,17044.953270617916,-1
2021-04-03,30698302,554323,17.239717901581546,13.225502828322988,64078,753,-4499,0.0020895282648005775,17063.77929084366,-203
2021-04-04,30735137,554595,17.240917085772235,13.225993396616504,36835,272,-27243,0.0011991841906890954,17074.592967534856,-481
2021-04-05,30811990,555125,17.243414457906063,13.226948592594404,76853,530,40018,0.0024973721338277244,17097.13508892505,258
2021-04-06,30874010,556034,17.245425287621,13.228584722442205,62020,909,-14833,0.0020108297149370458,17115.30713868961,379
2021-04-07,30947200,558605,17.24779308450478,13.233197883401955,73190,2571,11170,0.0023677968837816366,17136.729893848704,1662
2021-04-08,31027825,559607,17.250394940509956,13.23499003063018,80625,1002,7435,0.0026018560051745965,17160.30122912202,-1569
2021-04-09,31109411,560553,17.25302093587556,13.236679075453958,81586,946,961,0.0026259953656051493,17184.12412442378,-56
2021-04-10,31174128,561257,17.25509907800846,13.23793419012118,64717,704,-16869,0.002078142132898364,17203.000360814,-242
2021-04-11,31222159,561558,17.25663862504872,13.238470342572315,48031,301,-16686,0.0015395470402594924,17216.997783548428,-403
2021-04-12,31294410,562023,17.258950045311327,13.239298053305316,72251,465,24220,0.0023114202626075553,17238.03439427188,164
2021-04-13,31371856,563006,17.261421743223835,13.241045564258645,77446,983,5195,0.0024716979125081195,17260.558154460046,518
2021-04-14,31447721,563941,17.26383707425613,13.242704915079118,75865,935,-1581,0.0024153310322958532,17282.596689807728,-48
2021-04-15,31521485,564858,17.266179934788337,13.244329651106918,73764,917,-2101,0.0023428605322060037,17304.000854714162,-18
2021-04-16,31599934,565793,17.268665589947364,13.245983565910223,78449,935,4685,0.0024856551590275444,17326.73855754449,18
2021-04-17,31653665,566470,17.270364497638724,13.247179401295954,53731,677,-24718,0.001698907691359608,17342.296618293243,-258
2021-04-18,31695230,566828,17.271676754339165,13.247811185719659,41565,358,-12166,0.0013122567004408836,17354.32341217328,-319
2021-04-19,31765720,567313,17.273898278882683,13.248666458617057,70490,485,28925,0.002221524543518427,17374.702631430642,127
2021-04-20,31826472,568148,17.275808954283907,13.250137227142828,60752,835,-9738,0.0019106754012234717,17392.249406719548,350
2021-04-21,31889346,568985,17.27778253077971,13.251609350722319,62874,837,2122,0.0019735764958035418,17410.39244049687,2
2021-04-22,31955703,569896,17.279861220511588,13.253209167023236,66357,911,3483,0.0020786897318778585,17429.522240574068,74
2021-04-23,32019455,570769,17.28185424477587,13.254739853369276,63752,873,-2605,0.001993024264283605,17447.883412163046,-38
2021-04-24,32070030,571494,17.283432507122594,13.256009263474226,50575,725,-13177,0.0015782623467224255,17462.43721992484,-148
2021-04-25,32103692,571776,17.284481597062783,13.256502585271736,33662,282,-16913,0.0010490899401887077,17472.11802606895,-443
2021-04-26,32151155,572255,17.285958933352525,13.257339975216572,47463,479,13801,0.001477336289742226,17485.75970944363,197
2021-04-27,32203160,572968,17.287575142345514,13.258585147715069,52005,713,4542,0.0016162089929885326,17500.69593846613,234
2021-04-28,32258045,573902,17.289278027461084,13.26021392901807,54885,934,2880,0.0017028851155700409,17516.44698851588,221
2021-04-29,32316020,574776,17.29107364047002,13.261735678661854,57975,874,3090,0.00179561300893738,17533.071090735622,-60
2021-04-30,32374308,575636,17.292875703238163,13.26323079547253,58288,860,313,0.0018020627681423207,17549.770766593258,-14
2021-05-01,32418991,576351,17.294254951023756,13.264472129084476,44683,715,-13605,0.001379247785592952,17562.56296913647,-145
2021-05-02,32448664,576663,17.295169829234464,13.265013319404135,29673,312,-15010,9.148782107075704e-4,17571.05339467383,-403
2021-05-03,32498647,577122,17.29670901566415,13.265808961615143,49983,459,20310,0.001539186429685202,17585.34690498045,147
2021-05-04,32539659,578029,17.2979701802903,13.267379319406272,41012,907,-8971,0.0012611646261504461,17597.067257207622,448
2021-05-05,32584502,578805,17.299347334526107,13.268720912264698,44843,776,3831,0.0013771542358078648,17609.874454321525,-131
2021-05-06,32632201,579637,17.300810119558502,13.270157324520216,47699,832,2856,0.00146278503239472,17623.488204436144,56
2021-05-07,32679878,580449,17.302270094778972,13.271557220963423,47677,812,-22,0.0014599752204702554,17637.086297389924,-20
2021-05-08,32713674,581056,17.30330371359842,13.272602416731429,33796,607,-13881,0.001033618819448634,17646.719683121064,-205
2021-05-09,32736063,581302,17.303987872218443,13.273025694247776,22389,246,-11407,6.841586200216909e-4,17653.098973618646,-361
2021-05-10,32772514,581669,17.30510073424144,13.273656836403827,36451,367,14062,0.0011128620229960973,17663.480543428836,121
2021-05-11,32806602,582362,17.306140333587976,13.274847526483171,34088,693,-2363,0.001039599346537301,17673.184181747867,326
2021-05-12,32842140,583210,17.307223004859008,13.276302606305988,35538,848,1450,0.0010826712710318986,17683.295520267293,155
2021-05-13,32880674,583990,17.308395626725613,13.277639138376088,38534,780,2996,0.0011726218666048283,17694.253455259255,-68
2021-05-14,32921713,584722,17.309642967656295,13.278891799588976,41039,732,2505,0.0012473409306821281,17705.91707860831,-48
2021-05-15,32950735,585281,17.31052412518904,13.279847352767105,29022,559,-12017,8.811575327456467e-4,17714.16123109056,-173
